,SPY,AAPL,MSFT,AMZN,META,UNH,LLY,XOM,JPM,V,JNJ,PG,MA,MRK,COST,ADBE,PEP,KO
2017-11-10 00:00:00,233.16793823242188,41.34701156616211,78.05436706542969,56.26750183105469,178.4600067138672,193.27330017089844,74.62293243408203,62.23057556152344,81.91133880615234,107.45154571533203,118.897705078125,75.50819396972656,144.6632080078125,44.020328521728516,158.586181640625,181.72000122070312,94.79566192626953,38.47373962402344
2017-11-13 00:00:00,233.38470458984375,41.18130874633789,78.11018371582031,56.458499908447266,178.77000427246094,194.7292022705078,74.23771667480469,62.19306564331055,82.20536804199219,106.99055480957031,119.06813049316406,76.22764587402344,144.80831909179688,43.718814849853516,158.67869567871094,181.85000610351562,95.88023376464844,38.62253952026367
2017-11-14 00:00:00,232.8426971435547,40.558746337890625,78.2219009399414,56.84199905395508,178.07000732421875,193.8593292236328,74.37293243408203,61.705352783203125,81.70973205566406,107.54759216308594,118.83808135986328,76.11630249023438,145.05984497070312,43.63154220581055,158.66021728515625,181.32000732421875,97.32634735107422,39.20948791503906
2017-11-15 00:00:00,231.67726135253906,40.023780822753906,77.61389923095703,56.33449935913086,177.9499969482422,192.16529846191406,74.10246276855469,60.932525634765625,82.48255157470703,105.88605499267578,118.505859375,75.56816101074219,143.49269104003906,43.48078536987305,156.402099609375,180.0800018310547,96.77143859863281,38.69694519042969
2017-11-16 00:00:00,233.64669799804688,40.5019416809082,77.8196792602539,56.864498138427734,179.58999633789062,193.32826232910156,75.22944641113281,60.44483184814453,82.7177734375,106.81450653076172,118.30988311767578,76.44176483154297,145.42742919921875,43.77436828613281,158.7040252685547,182.3000030517578,96.88075256347656,38.481998443603516
2017-11-17 00:00:00,232.96009826660156,40.27705764770508,77.07140350341797,56.49399948120117,179.0,192.2019500732422,74.73356628417969,60.20473098754883,82.44055938720703,105.65996551513672,117.56869506835938,75.73943328857422,144.16012573242188,43.79816436767578,158.7040252685547,182.24000549316406,96.41832733154297,37.787601470947266
2017-11-20 00:00:00,233.3576202392578,40.23682403564453,77.1929931640625,56.31549835205078,178.74000549316406,192.52244567871094,74.99504852294922,60.43733215332031,83.17137145996094,105.7850570678711,117.50906372070312,75.60238647460938,144.68255615234375,42.925384521484375,159.9107208251953,182.33999633789062,96.6116943359375,37.5809211730957
2017-11-21 00:00:00,234.8844757080078,40.984840393066406,78.30606079101562,56.9744987487793,181.86000061035156,194.67428588867188,75.29255676269531,60.67742156982422,83.10416412353516,107.22821044921875,117.85836029052734,75.98782348632812,147.53631591796875,43.06026077270508,160.96884155273438,184.14999389648438,97.57017517089844,37.84546661376953
2017-11-22 00:00:00,234.67666625976562,41.4156494140625,77.73550415039062,57.80799865722656,180.8699951171875,193.41062927246094,75.44583892822266,60.84999084472656,82.86058044433594,106.62208557128906,116.96379852294922,75.65377807617188,146.3174591064453,43.139610290527344,160.09637451171875,182.89999389648438,96.754638671875,37.89506149291992
2017-11-24 00:00:00,235.2187042236328,41.41801452636719,77.87580108642578,59.29999923706055,182.77999877929688,194.59188842773438,75.76139831542969,61.09010314941406,82.59175872802734,107.72852325439453,117.57720184326172,75.75656127929688,147.7588348388672,43.12373352050781,159.29808044433594,184.4600067138672,97.44405364990234,37.92813491821289
2017-11-27 00:00:00,235.1012725830078,41.209720611572266,78.44635009765625,59.791500091552734,183.02999877929688,194.49114990234375,76.46463775634766,60.85749435424805,82.26414489746094,108.12300872802734,118.3743896484375,76.193359375,147.9813232421875,43.28242111206055,160.21697998046875,185.0,97.4020004272461,37.94467544555664
2017-11-28 00:00:00,237.486328125,40.96826171875,79.39102935791016,59.68000030517578,182.4199981689453,197.91580200195312,76.68103790283203,61.277679443359375,85.14545440673828,109.06586456298828,120.0201416015625,76.57024383544922,149.16152954101562,43.58393478393555,161.18231201171875,185.39999389648438,98.1755142211914,37.88679885864258
2017-11-29 00:00:00,237.34181213378906,40.11845016479492,77.95062255859375,58.063499450683594,175.1300048828125,204.0875244140625,76.59988403320312,61.72784423828125,87.1363296508789,105.69847106933594,119.84014129638672,76.55308532714844,143.5120086669922,43.92511749267578,164.7837677001953,176.85000610351562,98.23435974121094,37.613990783691406
2017-11-30 00:00:00,239.41969299316406,40.67947006225586,78.72693634033203,58.837501525878906,177.17999267578125,209.63690185546875,76.31137084960938,62.4931755065918,87.79996490478516,108.32501220703125,119.42870330810547,77.07555389404297,145.56288146972656,43.853702545166016,171.1883544921875,181.47000122070312,98.64497375488281,38.147403717041016
2017-12-01 00:00:00,238.9228057861328,40.490108489990234,78.8111343383789,58.11750030517578,175.10000610351562,208.35986328125,76.92446899414062,62.620723724365234,88.02674865722656,106.53550720214844,119.98585510253906,77.39246368408203,144.80831909179688,44.329776763916016,171.83810424804688,179.52000427246094,98.86507415771484,38.3140983581543
2017-12-04 00:00:00,238.6337432861328,40.19420623779297,75.83678436279297,56.6974983215332,171.47000122070312,203.43519592285156,77.15887451171875,62.703269958496094,89.84123229980469,103.36048889160156,119.15438842773438,78.29180145263672,138.75244140625,44.607479095458984,175.95001220703125,168.44000244140625,99.4407730102539,38.530799865722656
2017-12-05 00:00:00,237.77545166015625,40.15632629394531,76.31378173828125,57.07849884033203,172.8300018310547,202.21322631835938,77.59163665771484,62.19306564331055,88.80799865722656,104.46694946289062,119.72010040283203,78.28321075439453,140.3970184326172,44.25043487548828,174.3349609375,167.5399932861328,99.55082702636719,38.55579376220703
2017-12-06 00:00:00,237.82061767578125,40.007198333740234,77.42684173583984,57.61750030517578,176.05999755859375,202.07542419433594,76.92446899414062,61.7353515625,88.14436340332031,105.5830078125,120.9115982055664,78.15471649169922,142.61231994628906,43.12373352050781,173.77804565429688,173.52000427246094,100.65985107421875,38.714149475097656
2017-12-07 00:00:00,238.57044982910156,40.080589294433594,77.15559387207031,57.989498138427734,180.13999938964844,202.26834106445312,77.42033386230469,61.937923431396484,87.88394927978516,107.18013763427734,120.01153564453125,77.16976928710938,144.57611083984375,43.45697784423828,172.83126831054688,174.61000061035156,98.82274627685547,38.15574264526367
2017-12-08 00:00:00,239.8714599609375,40.09242248535156,78.71762084960938,58.099998474121094,179.0,205.72293090820312,77.94325256347656,62.02049255371094,88.98439025878906,108.33467102050781,120.50868225097656,77.40103149414062,145.00180053710938,44.09173583984375,174.56700134277344,173.57000732421875,98.68729400634766,37.764015197753906
2017-12-11 00:00:00,240.59413146972656,40.873573303222656,79.71842193603516,58.44599914550781,179.0399932861328,204.675537109375,78.14160919189453,62.298099517822266,88.7239761352539,108.11338806152344,120.98014831542969,77.28111267089844,145.9595489501953,44.70268630981445,175.30029296875,174.30999755859375,99.38150024414062,37.78068542480469
2017-12-12 00:00:00,241.01881408691406,40.64396286010742,80.0457763671875,58.25400161743164,176.9600067138672,204.41827392578125,78.17767333984375,62.09552001953125,89.75723266601562,109.16207885742188,122.23160552978516,76.9556655883789,147.5266876220703,45.28190994262695,174.780517578125,172.5399932861328,99.38996124267578,37.747352600097656
2017-12-13 00:00:00,240.99168395996094,40.778892517089844,79.83065795898438,58.20650100708008,178.3000030517578,206.12721252441406,79.24156188964844,62.36562728881836,88.63158416748047,109.01776885986328,122.48017883300781,77.83784484863281,146.7430877685547,45.154964447021484,174.7619171142578,176.8300018310547,99.72859954833984,38.25576400756836
2017-12-14 00:00:00,240.00697326660156,40.76705551147461,79.21334075927734,58.7130012512207,178.38999938964844,203.27896118164062,77.98834228515625,62.20055389404297,87.91753387451172,108.64253234863281,121.41729736328125,77.94061279296875,146.9752655029297,44.818870544433594,173.13758850097656,175.0,99.91484069824219,38.364105224609375
2017-12-15 00:00:00,242.005615234375,41.18130874633789,81.23365020751953,58.957000732421875,180.17999267578125,203.80270385742188,78.02440643310547,62.298099517822266,89.16079711914062,109.50846099853516,122.11161804199219,78.70288848876953,148.39732360839844,45.00292205810547,178.8924560546875,177.50999450683594,100.93075561523438,38.497459411621094
2017-12-18 00:00:00,243.54019165039062,41.761253356933594,80.7940444946289,59.52899932861328,180.82000732421875,204.5836181640625,77.60968017578125,62.23057556152344,89.84963989257812,109.24868774414062,121.5458755493164,78.6943359375,148.12644958496094,44.98691177368164,178.5026092529297,176.74000549316406,99.94026184082031,38.28075408935547
2017-12-19 00:00:00,242.6048583984375,41.31623840332031,80.27959442138672,59.36899948120117,179.50999450683594,204.00479125976562,78.17767333984375,61.85540771484375,89.47161865234375,107.89210510253906,121.52874755859375,78.52301025390625,146.73338317871094,44.994911193847656,174.808349609375,174.97000122070312,100.41433715820312,38.447452545166016
2017-12-20 00:00:00,242.47779846191406,41.27125930786133,79.98966217041016,58.88100051879883,177.88999938964844,204.3171844482422,77.30313110351562,62.17805099487305,89.16079711914062,107.87284088134766,120.99729919433594,78.39454650878906,146.5109100341797,44.89889144897461,174.04721069335938,174.25,100.7614517211914,38.40577697753906
2017-12-21 00:00:00,242.97715759277344,41.42749786376953,79.97095489501953,58.737998962402344,177.4499969482422,203.68325805664062,77.1859130859375,62.91334533691406,90.58043670654297,108.15184783935547,120.9115982055664,78.51445770263672,145.62091064453125,45.29098892211914,173.38815307617188,174.55999755859375,100.11802673339844,38.00572204589844
2017-12-22 00:00:00,242.91363525390625,41.42749786376953,79.98030090332031,58.417999267578125,177.1999969482422,202.1305389404297,76.69905853271484,63.003395080566406,90.26123046875,108.42124938964844,120.10581970214844,78.90843963623047,145.93045043945312,45.09894561767578,173.2304229736328,175.0,100.40586853027344,37.99739456176758
2017-12-26 00:00:00,242.62301635742188,40.37648391723633,79.8774185180664,58.8380012512207,175.99000549316406,201.76300048828125,76.6269302368164,63.01089096069336,89.90003204345703,108.70989227294922,120.08011627197266,79.20821380615234,146.34646606445312,45.08293151855469,173.15615844726562,174.44000244140625,100.65138244628906,38.18074417114258
2017-12-27 00:00:00,242.7411346435547,40.38357162475586,80.1673583984375,59.112998962402344,177.6199951171875,202.5164031982422,76.76217651367188,62.95086669921875,90.06804656982422,109.70086669921875,120.49158477783203,78.88273620605469,146.4625244140625,45.08293151855469,172.9241180419922,175.36000061035156,100.99848175048828,38.28075408935547
2017-12-28 00:00:00,243.24057006835938,40.4971923828125,80.17670440673828,59.30500030517578,177.9199981689453,204.675537109375,76.68103790283203,63.040889739990234,90.5468521118164,110.01837158203125,120.48298645019531,78.85706329345703,146.82049560546875,45.29098892211914,173.2211151123047,175.5500030517578,101.04080200195312,38.10573959350586
2017-12-29 00:00:00,242.32342529296875,40.05927276611328,80.00836944580078,58.4734992980957,176.4600067138672,202.55320739746094,76.14908599853516,62.75577926635742,89.83283996582031,109.70086669921875,119.76300048828125,78.6943359375,146.42384338378906,45.02692794799805,172.75701904296875,175.24000549316406,101.52338409423828,38.23908996582031
2018-01-02 00:00:00,244.05780029296875,40.776519775390625,80.39185333251953,59.45050048828125,181.4199981689453,203.1963348388672,76.34742736816406,63.7987174987793,90.6812515258789,110.17230224609375,119.34297943115234,77.64085388183594,146.95587158203125,44.98691177368164,174.79904174804688,177.6999969482422,99.94871520996094,37.955711364746094
2018-01-03 00:00:00,245.60145568847656,40.76942443847656,80.76600646972656,60.209999084472656,184.6699981689453,205.327880859375,76.76217651367188,65.05171966552734,90.77366638183594,111.26913452148438,120.48298645019531,77.546630859375,148.80361938476562,44.92289733886719,176.8968048095703,181.0399932861328,99.68627166748047,37.87236785888672
2018-01-04 00:00:00,246.63661193847656,40.958805084228516,81.47684478759766,60.47949981689453,184.3300018310547,206.21905517578125,77.10476684570312,65.14175415039062,92.07402801513672,111.68285369873047,120.47444915771484,78.0947494506836,150.7286834716797,45.65108108520508,175.52308654785156,183.22000122070312,100.17729949951172,38.40577697753906
2018-01-05 00:00:00,248.28030395507812,41.42512130737305,82.48699188232422,61.457000732421875,186.85000610351562,210.15147399902344,78.05144500732422,65.0892333984375,91.48297119140625,114.35753631591797,121.46873474121094,78.14615631103516,153.8533477783203,45.60307312011719,174.27000427246094,185.33999633789062,100.46514129638672,38.39744567871094
2018-01-08 00:00:00,248.73426818847656,41.27125930786133,82.5711669921875,62.34349822998047,188.27999877929688,206.50390625,77.6547622680664,65.3818588256836,91.6180648803711,114.81934356689453,121.6230239868164,78.55726623535156,154.3184356689453,45.33900833129883,174.94757080078125,185.0399932861328,99.88946533203125,38.33910369873047
2018-01-09 00:00:00,249.29721069335938,41.266536712646484,82.51505279541016,62.6349983215332,187.8699951171875,207.53294372558594,77.59163665771484,65.10423278808594,92.08251953125,114.59806060791016,123.55165100097656,77.98342895507812,154.54135131835938,45.45103454589844,172.91481018066406,186.6999969482422,99.9656753540039,38.530799865722656
2018-01-10 00:00:00,248.91592407226562,41.25705337524414,82.14092254638672,62.71649932861328,187.83999633789062,205.98939514160156,77.62771606445312,64.5865249633789,93.09577178955078,114.47297668457031,123.40593719482422,77.4866714477539,154.89012145996094,45.85111999511719,172.10731506347656,187.11000061035156,99.45768737792969,38.39744567871094
2018-01-11 00:00:00,250.73199462890625,41.491397857666016,82.38409423828125,63.83399963378906,187.77000427246094,207.0827178955078,77.88917541503906,65.22430419921875,93.59398651123047,115.30040740966797,124.10881805419922,77.21258544921875,155.9171600341797,46.0911750793457,175.7830047607422,188.9199981689453,98.9497299194336,38.3724479675293
2018-01-12 00:00:00,252.3665008544922,41.919857025146484,83.80580139160156,65.26000213623047,179.3699951171875,210.06875610351562,78.42112731933594,65.66697692871094,95.13922882080078,115.54093933105469,124.94025421142578,76.7500991821289,157.28330993652344,46.93938446044922,178.06634521484375,195.0500030517578,99.3730239868164,38.464115142822266
2018-01-16 00:00:00,251.50376892089844,41.70681381225586,82.63665771484375,65.24299621582031,178.38999938964844,213.9827117919922,76.89739227294922,65.25431060791016,94.80147552490234,115.82957458496094,125.88312530517578,77.27254486083984,157.2445526123047,49.66804122924805,177.77859497070312,192.4600067138672,99.77938842773438,38.78083038330078
2018-01-17 00:00:00,253.9010772705078,42.395668029785156,84.31087493896484,64.75,177.60000610351562,219.0635528564453,77.72688293457031,66.02711486816406,95.40943908691406,117.3593521118164,125.98597717285156,78.1119155883789,159.21145629882812,49.63603591918945,178.48403930664062,196.49000549316406,100.89689636230469,39.02253341674805
2018-01-18 00:00:00,253.4742889404297,42.43352508544922,84.2734603881836,64.66600036621094,179.8000030517578,223.40936279296875,77.375244140625,65.59943389892578,95.63744354248047,118.446533203125,125.9345474243164,77.82710266113281,160.3354034423828,48.915863037109375,177.760009765625,196.1999969482422,100.7868423461914,39.07254409790039
2018-01-19 00:00:00,254.62753295898438,42.2441520690918,84.17994689941406,64.72899627685547,181.2899932861328,223.58395385742188,77.07772064208984,65.38935852050781,95.42635345458984,118.05207061767578,126.31168365478516,78.59519958496094,161.64341735839844,49.035888671875,178.48403930664062,195.72999572753906,101.73503875732422,39.305912017822266
2018-01-22 00:00:00,256.6978454589844,41.898555755615234,85.68582916259766,66.3655014038086,185.3699951171875,223.77685546875,77.03266906738281,66.21468353271484,96.54094696044922,119.62031555175781,126.98029327392578,79.30286407470703,163.04833984375,49.01189422607422,180.42396545410156,197.83999633789062,102.86946868896484,39.4892692565918
2018-01-23 00:00:00,257.2427673339844,41.908023834228516,85.95707702636719,68.12699890136719,189.35000610351562,225.29283142089844,76.11302185058594,66.252197265625,96.43962097167969,119.92820739746094,121.57160949707031,76.85189819335938,161.99221801757812,49.37197494506836,179.5328826904297,200.08999633789062,102.69168090820312,39.54762268066406
2018-01-24 00:00:00,257.142822265625,41.24048614501953,85.88224029541016,67.87550354003906,186.5500030517578,224.96206665039062,76.00481414794922,66.4247817993164,97.67244720458984,119.83199310302734,121.77731323242188,76.21326446533203,161.81781005859375,48.955875396728516,180.29403686523438,197.77999877929688,102.55622100830078,39.86433792114258
2018-01-25 00:00:00,257.2518615722656,40.504302978515625,86.35926818847656,68.89749908447266,187.47999572753906,225.26527404785156,76.64497375488281,66.30474090576172,97.69779205322266,120.47661590576172,123.77449035644531,76.2391357421875,163.34866333007812,49.05190658569336,183.7376251220703,197.50999450683594,102.35304260253906,39.87267303466797
